"V3","V4","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
24.89624,13.806152,7.687378,18.432617,-47.631836,25.32959,7.357788,-3.048706,-4.760742,23.934937,-52.246094,38.449097
34.051514,12.081909,7.687378,15.969849,-47.631836,25.32959,7.357788,-3.048706,-4.760742,23.934937,-52.246094,36.859131
34.051514,12.081909,4.745483,15.969849,-47.631836,24.465942,5.780029,-3.048706,-7.852173,23.934937,-54.647827,36.859131
34.051514,12.081909,4.745483,15.969849,-40.530396,24.465942,5.780029,-3.048706,-7.852173,23.327637,-54.647827,36.859131
34.051514,12.081909,4.745483,13.613892,-40.530396,24.465942,5.780029,-5.914307,-7.852173,23.327637,-54.647827,34.82666
38.699341,10.842896,1.846313,13.613892,-40.530396,23.397827,4.223633,-5.914307,-11.31897,23.327637,-54.647827,34.82666
38.699341,10.842896,1.846313,13.613892,-29.336548,23.397827,4.223633,-5.914307,-11.31897,22.37854,-57.098389,34.82666
38.699341,10.842896,1.846313,11.315918,-29.336548,23.397827,4.223633,-8.691406,-11.31897,22.37854,-57.098389,32.363892
40.298462,10.275269,-1.245117,11.315918,-29.336548,22.155762,4.223633,-8.691406,-14.981079,22.37854,-57.098389,32.363892
40.298462,10.275269,-1.245117,11.315918,-15.487671,22.155762,2.755737,-8.691406,-14.981079,21.157837,-60.131836,32.363892
40.298462,10.275269,-1.245117,8.966064,-15.487671,22.155762,2.755737,-11.380005,-14.981079,21.157837,-60.131836,29.431152
40.670776,10.3302,-4.571533,8.966064,-15.487671,20.632935,2.755737,-11.380005,-14.981079,21.157837,-60.131836,29.431152
40.670776,10.3302,-4.571533,8.966064,-1.211548,20.632935,1.220703,-11.380005,-18.746948,19.747925,-63.995361,29.431152
40.670776,10.3302,-4.571533,8.966064,-1.211548,20.632935,1.220703,-14.175415,-18.746948,19.747925,-63.995361,26.251221
41.021729,10.925293,-4.571533,6.393433,-1.211548,20.632935,1.220703,-14.175415,-18.746948,19.747925,-63.995361,26.251221
41.021729,10.925293,-8.053589,6.393433,-1.211548,18.777466,-0.299072,-14.175415,-22.198486,19.747925,-67.739868,26.251221
41.021729,10.925293,-8.053589,6.393433,11.392212,18.777466,-0.299072,-17.074585,-22.198486,18.261719,-67.739868,26.251221
41.766357,11.782837,-8.053589,3.616333,11.392212,18.777466,-0.299072,-17.074585,-22.198486,18.261719,-67.739868,23.190308
41.766357,11.782837,-11.380005,3.616333,11.392212,16.586304,-1.928711,-17.074585,-25.238037,18.261719,-69.699097,23.190308
41.766357,11.782837,-11.380005,3.616333,20.983887,16.586304,-1.928711,-17.074585,-25.238037,16.662598,-69.699097,23.190308
41.766357,11.782837,-11.380005,0.744629,20.983887,16.586304,-1.928711,-20.120239,-25.238037,16.662598,-69.699097,20.788574
42.559814,12.670898,-14.385986,0.744629,20.983887,14.187622,-3.500366,-20.120239,-27.688599,16.662598,-69.699097,20.788574
42.559814,12.670898,-14.385986,0.744629,27.340698,14.187622,-3.500366,-20.120239,-27.688599,14.904785,-68.011475,20.788574
42.559814,12.670898,-14.385986,-2.032471,27.340698,14.187622,-3.500366,-23.10791,-27.688599,14.904785,-68.011475,19.345093
42.892456,13.278198,-17.126465,-2.032471,27.340698,11.679077,-5.090332,-23.10791,-29.837036,14.904785,-68.011475,19.345093
42.892456,13.278198,-17.126465,-2.032471,31.09436,11.679077,-5.090332,-23.10791,-29.837036,12.857056,-61.04126,19.345093
42.892456,13.278198,-17.126465,-4.675293,31.09436,11.679077,-5.090332,-25.991821,-29.837036,12.857056,-61.04126,18.869019
42.36145,13.442993,-19.992065,-4.675293,31.09436,9.176636,-5.090332,-25.991821,-29.837036,12.857056,-61.04126,18.869019
42.36145,13.442993,-19.992065,-4.675293,33.337402,9.176636,-6.607056,-25.991821,-31.881714,10.498047,-48.223877,18.869019
42.36145,13.442993,-19.992065,-4.675293,33.337402,9.176636,-6.607056,-28.713989,-31.881714,10.498047,-48.223877,18.978882
40.930176,13.095093,-19.992065,-7.299805,33.337402,9.176636,-6.607056,-28.713989,-31.881714,10.498047,-48.223877,18.978882
40.930176,13.095093,-23.260498,-7.299805,33.337402,6.628418,-8.248901,-28.713989,-34.176636,7.86438,-30.697632,18.978882
40.930176,13.095093,-23.260498,-7.299805,34.963989,6.628418,-8.248901,-31.478882,-34.176636,7.86438,-30.697632,18.978882
38.699341,12.350464,-23.260498,-10.180664,34.963989,6.628418,-8.248901,-31.478882,-34.176636,7.86438,-30.697632,19.210815
38.699341,12.350464,-27.035522,-10.180664,34.963989,4.022217,-10.031128,-31.478882,-36.645508,7.86438,-10.720825,19.210815
38.699341,12.350464,-27.035522,-10.180664,36.502075,4.022217,-10.031128,-31.478882,-36.645508,5.123901,-10.720825,19.210815
38.699341,12.350464,-27.035522,-13.467407,36.502075,4.022217,-10.031128,-34.375,-36.645508,5.123901,-10.720825,19.122314
35.897827,11.334229,-30.944824,-13.467407,36.502075,1.321411,-12.109375,-34.375,-39.172363,5.123901,-10.720825,19.122314
35.897827,11.334229,-30.944824,-13.467407,37.966919,1.321411,-12.109375,-34.375,-39.172363,2.410889,8.828735,19.122314
35.897827,11.334229,-30.944824,-17.150879,37.966919,1.321411,-12.109375,-37.493896,-39.172363,2.410889,8.828735,18.612671
32.672119,10.241699,-34.503174,-17.150879,37.966919,-1.382446,-12.109375,-37.493896,-41.308594,2.410889,8.828735,18.612671
32.672119,10.241699,-34.503174,-17.150879,39.154053,-1.382446,-14.27002,-37.493896,-41.308594,-0.152588,25.656128,18.612671
32.672119,10.241699,-34.503174,-20.925903,39.154053,-1.382446,-14.27002,-40.533447,-41.308594,-0.152588,25.656128,17.712402
29.30603,9.072876,-37.329102,-20.925903,39.154053,-4.01001,-14.27002,-40.533447,-41.308594,-0.152588,25.656128,17.712402
29.30603,9.072876,-37.329102,-20.925903,39.758301,-4.01001,-16.448975,-40.533447,-43.041992,-2.618408,38.4552,17.712402
29.30603,9.072876,-37.329102,-20.925903,39.758301,-4.01001,-16.448975,-43.255615,-43.041992,-2.618408,38.4552,16.650391
26.138306,7.815552,-37.329102,-24.505615,39.758301,-4.01001,-16.448975,-43.255615,-43.041992,-2.618408,38.4552,16.650391
26.138306,7.815552,-39.6698,-24.505615,39.758301,-6.469727,-18.359375,-43.255615,-44.491577,-2.618408,47.235107,16.650391
26.138306,7.815552,-39.6698,-24.505615,39.599609,-6.469727,-18.359375,-45.391846,-44.491577,-5.078125,47.235107,16.650391
23.660278,6.326294,-39.6698,-27.74353,39.599609,-6.469727,-18.359375,-45.391846,-44.491577,-5.078125,47.235107,15.530396
23.660278,6.326294,-42.218018,-27.74353,39.599609,-8.843994,-20.123291,-45.391846,-46.356201,-5.078125,52.755737,15.530396
23.660278,6.326294,-42.218018,-27.74353,38.595581,-8.843994,-20.123291,-45.391846,-46.356201,-7.678223,52.755737,15.530396
23.660278,6.326294,-42.218018,-30.831909,38.595581,-8.843994,-20.123291,-47.216797,-46.356201,-7.678223,52.755737,14.4104
22.235107,4.56543,-45.730591,-30.831909,38.595581,-11.224365,-21.838379,-47.216797,-49.081421,-7.678223,52.755737,14.4104
22.235107,4.56543,-45.730591,-30.831909,36.862183,-11.224365,-21.838379,-47.216797,-49.081421,-10.604858,56.188965,14.4104
22.235107,4.56543,-45.730591,-34.109497,36.862183,-11.224365,-21.838379,-49.221802,-49.081421,-10.604858,56.188965,13.204956
21.966553,2.563477,-50.222778,-34.109497,36.862183,-13.78479,-21.838379,-49.221802,-52.774048,-10.604858,56.188965,13.204956
21.966553,2.563477,-50.222778,-34.109497,34.573364,-13.78479,-23.880005,-49.221802,-52.774048,-13.61084,58.380127,13.204956
21.966553,2.563477,-50.222778,-37.8479,34.573364,-13.78479,-23.880005,-52.069092,-52.774048,-13.61084,58.380127,11.834717
22.497559,0.512695,-54.580688,-37.8479,34.573364,-16.506958,-23.880005,-52.069092,-52.774048,-13.61084,58.380127,11.834717
22.497559,0.512695,-54.580688,-37.8479,32.08313,-16.506958,-26.254272,-52.069092,-56.460571,-16.494751,59.93042,11.834717
22.497559,0.512695,-54.580688,-37.8479,32.08313,-16.506958,-26.254272,-55.776978,-56.460571,-16.494751,59.93042,10.183716
23.275757,-1.437378,-54.580688,-41.894531,32.08313,-16.506958,-26.254272,-55.776978,-56.460571,-16.494751,59.93042,10.183716
23.275757,-1.437378,-56.564331,-41.894531,32.08313,-19.30542,-28.897095,-55.776978,-58.590698,-16.494751,60.968018,10.183716
23.275757,-1.437378,-56.564331,-41.894531,29.751587,-19.30542,-28.897095,-59.570313,-58.590698,-19.174194,60.968018,10.183716
23.64502,-3.128052,-56.564331,-45.81604,29.751587,-19.30542,-28.897095,-59.570313,-58.590698,-19.174194,60.968018,8.261108
23.64502,-3.128052,-53.842163,-45.81604,29.751587,-22.000122,-31.298828,-59.570313,-57.171631,-19.174194,61.553955,8.261108
23.64502,-3.128052,-53.842163,-45.81604,27.938843,-22.000122,-31.298828,-59.570313,-57.171631,-21.694946,61.553955,8.261108
23.64502,-3.128052,-53.842163,-49.087524,27.938843,-22.000122,-31.298828,-61.584473,-57.171631,-21.694946,61.553955,6.039429
23.312378,-4.660034,-44.940186,-49.087524,27.938843,-24.539185,-33.282471,-61.584473,-51.107788,-21.694946,61.553955,6.039429
23.312378,-4.660034,-44.940186,-49.087524,26.815796,-24.539185,-33.282471,-61.584473,-51.107788,-24.32251,61.599731,6.039429
23.312378,-4.660034,-44.940186,-51.626587,26.815796,-24.539185,-33.282471,-59.738159,-51.107788,-24.32251,61.599731,3.637695
22.290039,-6.155396,-30.319214,-51.626587,26.815796,-26.974487,-33.282471,-59.738159,-40.353394,-24.32251,61.599731,3.637695
22.290039,-6.155396,-30.319214,-51.626587,26.370239,-26.974487,-34.790039,-59.738159,-40.353394,-27.233887,61.096191,3.637695
22.290039,-6.155396,-30.319214,-53.900146,26.370239,-26.974487,-34.790039,-52.301025,-40.353394,-27.233887,61.096191,1.150513
20.898438,-7.843018,-12.316895,-53.900146,26.370239,-29.528809,-34.790039,-52.301025,-40.353394,-27.233887,61.096191,1.150513
20.898438,-7.843018,-12.316895,-53.900146,26.333618,-29.528809,-36.450195,-52.301025,-26.531982,-30.444336,59.909058,1.150513
20.898438,-7.843018,-12.316895,-53.900146,26.333618,-29.528809,-36.450195,-39.01062,-26.531982,-30.444336,59.909058,-1.263428
19.415283,-9.762573,-12.316895,-56.741333,26.333618,-29.528809,-36.450195,-39.01062,-26.531982,-30.444336,59.909058,-1.263428
19.415283,-9.762573,5.566406,-56.741333,26.333618,-32.272339,-38.793945,-39.01062,-11.959839,-30.444336,58.023071,-1.263428
19.415283,-9.762573,5.566406,-56.741333,26.422119,-32.272339,-38.793945,-21.112061,-11.959839,-33.64563,58.023071,-1.263428
17.953491,-11.831665,5.566406,-60.620117,26.422119,-32.272339,-38.793945,-21.112061,-11.959839,-33.64563,58.023071,-3.567505
17.953491,-11.831665,20.083618,-60.620117,26.422119,-35.150146,-42.114258,-21.112061,0.875854,-33.64563,55.371094,-3.567505
17.953491,-11.831665,20.083618,-60.620117,26.315308,-35.150146,-42.114258,-21.112061,0.875854,-36.437988,55.371094,-3.567505
17.953491,-11.831665,20.083618,-65.054321,26.315308,-35.150146,-42.114258,-1.242065,0.875854,-36.437988,55.371094,-5.761719
16.314697,-13.827515,29.330444,-65.054321,26.315308,-37.811279,-45.568848,-1.242065,10.568237,-36.437988,55.371094,-5.761719
16.314697,-13.827515,29.330444,-65.054321,25.894165,-37.811279,-45.568848,-1.242065,10.568237,-38.592529,52.163696,-5.761719
16.314697,-13.827515,29.330444,-68.188477,25.894165,-37.811279,-45.568848,17.700195,10.568237,-38.592529,52.163696,-7.983398
14.282227,-15.646362,33.374023,-68.188477,25.894165,-39.978027,-47.576904,17.700195,16.775513,-38.592529,52.163696,-7.983398
14.282227,-15.646362,33.374023,-68.188477,25.091553,-39.978027,-47.576904,17.700195,16.775513,-40.380859,48.654175,-7.983398
14.282227,-15.646362,33.374023,-67.633057,25.091553,-39.978027,-47.576904,33.26416,16.775513,-40.380859,48.654175,-10.31189
11.663818,-17.269897,33.709717,-67.633057,25.091553,-41.607666,-47.576904,33.26416,16.775513,-40.380859,48.654175,-10.31189
11.663818,-17.269897,33.709717,-67.633057,23.925781,-41.607666,-45.913696,33.26416,20.446777,-42.419434,45.291138,-10.31189
11.663818,-17.269897,33.709717,-67.633057,23.925781,-41.607666,-45.913696,44.372559,20.446777,-42.419434,45.291138,-12.796021
8.630371,-18.969727,33.709717,-61.193848,23.925781,-41.607666,-45.913696,44.372559,20.446777,-42.419434,45.291138,-12.796021
8.630371,-18.969727,32.510376,-61.193848,23.925781,-43.130493,-39.187622,44.372559,22.711182,-42.419434,42.340088,-12.796021
8.630371,-18.969727,32.510376,-61.193848,22.348022,-43.130493,-39.187622,51.055908,22.711182,-45.391846,42.340088,-12.796021
5.459595,-20.928955,32.510376,-48.181152,22.348022,-43.130493,-39.187622,51.055908,22.711182,-45.391846,42.340088,-15.280151
5.459595,-20.928955,31.454468,-48.181152,22.348022,-45.205688,-27.1698,51.055908,24.72229,-45.391846,39.996338,-15.280151
5.459595,-20.928955,31.454468,-48.181152,20.306396,-45.205688,-27.1698,51.055908,24.72229,-49.276733,39.996338,-15.280151
5.459595,-20.928955,31.454468,-29.867554,20.306396,-45.205688,-27.1698,54.354858,24.72229,-49.276733,39.996338,-17.633057
2.493286,-23.251343,31.307983,-29.867554,20.306396,-48.33374,-11.599731,54.354858,26.782227,-49.276733,39.996338,-17.633057
2.493286,-23.251343,31.307983,-29.867554,17.703247,-48.33374,-11.599731,54.354858,26.782227,-53.106689,38.131714,-17.633057
2.493286,-23.251343,31.307983,-9.234619,17.703247,-48.33374,-11.599731,55.368042,26.782227,-53.106689,38.131714,-19.754028
-0.180054,-25.71106,31.820679,-9.234619,17.703247,-52.194214,4.794312,55.368042,28.860474,-53.106689,38.131714,-19.754028
-0.180054,-25.71106,31.820679,-9.234619,14.562988,-52.194214,4.794312,55.368042,28.860474,-54.946899,36.624146,-19.754028
-0.180054,-25.71106,31.820679,10.195923,14.562988,-52.194214,4.794312,55.081177,28.860474,-54.946899,36.624146,-21.801758
-2.69165,-27.972412,32.272339,10.195923,14.562988,-55.545044,4.794312,55.081177,28.860474,-54.946899,36.624146,-21.801758
-2.69165,-27.972412,32.272339,10.195923,10.952759,-55.545044,18.927002,55.081177,30.456543,-52.682495,35.214233,-21.801758
-2.69165,-27.972412,32.272339,10.195923,10.952759,-55.545044,18.927002,53.948975,30.456543,-52.682495,35.214233,-24.008179
-5.358887,-29.763794,32.272339,25.592041,10.952759,-55.545044,18.927002,53.948975,30.456543,-52.682495,35.214233,-24.008179
-5.358887,-29.763794,31.87561,25.592041,10.952759,-56.317139,28.866577,53.948975,31.341553,-44.924927,33.837891,-24.008179
-5.358887,-29.763794,31.87561,25.592041,7.089233,-56.317139,28.866577,52.258301,31.341553,-44.924927,33.837891,-24.008179
-8.306885,-31.234741,31.87561,35.787964,7.089233,-56.317139,28.866577,52.258301,31.341553,-44.924927,33.837891,-26.605225
-8.306885,-31.234741,30.291748,35.787964,7.089233,-52.526855,34.033203,52.258301,31.280518,-44.924927,32.376099,-26.605225
-8.306885,-31.234741,30.291748,35.787964,3.170776,-52.526855,34.033203,52.258301,31.280518,-31.866455,32.376099,-26.605225
-8.306885,-31.234741,30.291748,41.229248,3.170776,-52.526855,34.033203,50.054932,31.280518,-31.866455,32.376099,-29.458618
-11.502075,-32.806396,27.523804,41.229248,3.170776,-43.075562,35.522461,50.054932,30.459595,-31.866455,32.376099,-29.458618
-11.502075,-32.806396,27.523804,41.229248,-0.592041,-43.075562,35.522461,50.054932,30.459595,-15.283203,30.834961,-29.458618
-11.502075,-32.806396,27.523804,43.460083,-0.592041,-43.075562,35.522461,47.537231,30.459595,-15.283203,30.834961,-32.217407
-14.660645,-35.076904,23.986816,43.460083,-0.592041,-28.460693,34.899902,47.537231,28.872681,-15.283203,30.834961,-32.217407
-14.660645,-35.076904,23.986816,43.460083,-4.098511,-28.460693,34.899902,47.537231,28.872681,1.965332,29.074097,-32.217407
-14.660645,-35.076904,23.986816,44.085693,-4.098511,-28.460693,34.899902,44.741821,28.872681,1.965332,29.074097,-34.387207
-17.553711,-38.131714,20.166016,44.085693,-4.098511,-10.675049,34.899902,44.741821,28.872681,1.965332,29.074097,-34.387207
-17.553711,-38.131714,20.166016,44.085693,-7.30896,-10.675049,33.865356,44.741821,26.773071,17.144775,27.053833,-34.387207
-17.553711,-38.131714,20.166016,44.085693,-7.30896,-10.675049,33.865356,41.766357,26.773071,17.144775,27.053833,-35.879517
-20.040894,-41.357422,20.166016,44.171143,-7.30896,-10.675049,33.865356,41.766357,26.773071,17.144775,27.053833,-35.879517
-20.040894,-41.357422,16.622925,44.171143,-7.30896,7.369995,33.163452,41.766357,24.215698,28.491211,24.649048,-35.879517
-20.040894,-41.357422,16.622925,44.171143,-10.321045,7.369995,33.163452,38.4552,24.215698,28.491211,24.649048,-35.879517
-22.418213,-43.322754,16.622925,43.988037,-10.321045,7.369995,33.163452,38.4552,24.215698,28.491211,24.649048,-37.106323
-22.418213,-43.322754,13.787842,43.988037,-10.321045,22.991943,33.004761,38.4552,21.578979,28.491211,21.932983,-37.106323
-22.418213,-43.322754,13.787842,43.988037,-13.241577,22.991943,33.004761,38.4552,21.578979,35.751343,21.932983,-37.106323
-22.418213,-43.322754,13.787842,43.377686,-13.241577,22.991943,33.004761,34.783936,21.578979,35.751343,21.932983,-38.931274
-25.07019,-42.398071,11.965942,43.377686,-13.241577,34.460449,32.910156,34.783936,19.155884,35.751343,21.932983,-38.931274
-25.07019,-42.398071,11.965942,43.377686,-16.244507,34.460449,32.910156,34.783936,19.155884,39.831543,18.917847,-38.931274
-25.07019,-42.398071,11.965942,42.092896,-16.244507,34.460449,32.910156,30.749512,19.155884,39.831543,18.917847,-41.989136
-28.28064,-37.414551,11.151123,42.092896,-16.244507,41.506958,32.568359,30.749512,17.443848,39.831543,18.917847,-41.989136
-28.28064,-37.414551,11.151123,42.092896,-19.378662,41.506958,32.568359,30.749512,17.443848,42.156982,15.756226,-41.989136
-28.28064,-37.414551,11.151123,40.164185,-19.378662,41.506958,32.568359,26.71814,17.443848,42.156982,15.756226,-46.099854
-31.832886,-28.421021,11.166382,40.164185,-19.378662,44.934082,32.568359,26.71814,17.443848,42.156982,15.756226,-46.099854
-31.832886,-28.421021,11.166382,40.164185,-22.628784,44.934082,31.655884,26.71814,16.555786,43.844604,12.42981,-46.099854
-31.832886,-28.421021,11.166382,40.164185,-22.628784,44.934082,31.655884,23.104858,16.555786,43.844604,12.42981,-49.780273
-35.275269,-16.677856,11.166382,37.780762,-22.628784,44.934082,31.655884,23.104858,16.555786,43.844604,12.42981,-49.780273
-35.275269,-16.677856,11.526489,37.780762,-22.628784,46.102905,30.297852,23.104858,16.552734,45.446777,8.97522,-49.780273
-35.275269,-16.677856,11.526489,37.780762,-25.85144,46.102905,30.297852,20.465088,16.552734,45.446777,8.97522,-49.780273
-38.079834,-4.397583,11.526489,35.235596,-25.85144,46.102905,30.297852,20.465088,16.552734,45.446777,8.97522,-50.735474
-38.079834,-4.397583,11.801147,35.235596,-25.85144,46.200562,28.442383,20.465088,16.940308,45.446777,5.31311,-50.735474
-38.079834,-4.397583,11.801147,35.235596,-28.945923,46.200562,28.442383,20.465088,16.940308,46.853638,5.31311,-50.735474
-38.079834,-4.397583,11.801147,32.620239,-28.945923,46.200562,28.442383,18.945313,16.940308,46.853638,5.31311,-46.636963
-40.246582,6.289673,11.59668,32.620239,-28.945923,45.944214,26.275635,18.945313,17.370605,46.853638,5.31311,-46.636963
-40.246582,6.289673,11.59668,32.620239,-32.040405,45.944214,26.275635,18.945313,17.370605,47.787476,1.519775,-46.636963
-40.246582,6.289673,11.59668,29.946899,-32.040405,45.944214,26.275635,18.493652,17.370605,47.787476,1.519775,-36.450195
-42.30957,13.949585,10.800171,29.946899,-32.040405,45.48645,23.718262,18.493652,17.340088,47.787476,1.519775,-36.450195
-42.30957,13.949585,10.800171,29.946899,-36.581421,45.48645,23.718262,18.493652,17.340088,47.991943,-2.368164,-36.450195
-42.30957,13.949585,10.800171,27.22168,-36.581421,45.48645,23.718262,18.59436,17.340088,47.991943,-2.368164,-20.999146
-45.129395,18.374634,9.439087,27.22168,-36.581421,44.766235,23.718262,18.59436,17.340088,47.991943,-2.368164,-20.999146
-45.129395,18.374634,9.439087,27.22168,-41.378784,44.766235,21.011353,18.59436,16.818237,47.473145,-6.158447,-20.999146
-45.129395,18.374634,9.439087,27.22168,-41.378784,44.766235,21.011353,18.780518,16.818237,47.473145,-6.158447,-2.935791
-49.093628,20.306396,9.439087,24.6521,-41.378784,44.766235,21.011353,18.780518,16.818237,47.473145,-6.158447,-2.935791
-49.093628,20.306396,7.702637,24.6521,-41.378784,43.600464,18.338013,18.780518,15.817261,46.328735,-9.851074,-2.935791
-49.093628,20.306396,7.702637,24.6521,-46.679688,43.600464,18.338013,18.591309,15.817261,46.328735,-9.851074,-2.935791
-53.598022,21.005249,7.702637,22.595215,-46.679688,43.600464,18.338013,18.591309,15.817261,46.328735,-9.851074,14.337158
-53.598022,21.005249,5.700684,22.595215,-46.679688,41.964722,16.210938,18.591309,14.697266,46.328735,-13.388062,14.337158
-53.598022,21.005249,5.700684,22.595215,-51.959229,41.964722,16.210938,18.591309,14.697266,44.674683,-13.388062,14.337158
-53.598022,21.005249,5.700684,21.466064,-51.959229,41.964722,16.210938,17.956543,14.697266,44.674683,-13.388062,27.890015
-56.735229,21.484375,3.543091,21.466064,-51.959229,39.852905,14.840698,17.956543,13.531494,44.674683,-13.388062,27.890015
-56.735229,21.484375,3.543091,21.466064,-55.895996,39.852905,14.840698,17.956543,13.531494,42.495728,-16.888428,27.890015
-56.735229,21.484375,3.543091,21.374512,-55.895996,39.852905,14.840698,16.90979,13.531494,42.495728,-16.888428,36.410522
-56.063843,22.323608,1.171875,21.374512,-55.895996,37.322998,14.447021,16.90979,12.469482,42.495728,-16.888428,36.410522
-56.063843,22.323608,1.171875,21.374512,-56.533813,37.322998,14.447021,16.90979,12.469482,39.831543,-20.324707,36.410522
-56.063843,22.323608,1.171875,22.119141,-56.533813,37.322998,14.447021,15.704346,12.469482,39.831543,-20.324707,40.270996
-49.539185,23.449707,-1.40686,22.119141,-56.533813,34.405518,14.447021,15.704346,12.469482,39.831543,-20.324707,40.270996
-49.539185,23.449707,-1.40686,22.119141,-52.069092,34.405518,14.6698,15.704346,11.224365,36.755371,-23.693848,40.270996
-49.539185,23.449707,-1.40686,22.119141,-52.069092,34.405518,14.6698,14.346313,11.224365,36.755371,-23.693848,41.125488
-36.795044,24.557495,-1.40686,23.126221,-52.069092,34.405518,14.6698,14.346313,11.224365,36.755371,-23.693848,41.125488
-36.795044,24.557495,-4.266357,23.126221,-52.069092,31.228638,15.19165,14.346313,9.701538,33.612061,-26.828003,41.125488
-36.795044,24.557495,-4.266357,23.126221,-41.622925,31.228638,15.19165,12.854004,9.701538,33.612061,-26.828003,41.125488
-19.439697,25.241089,-4.266357,23.788452,-41.622925,31.228638,15.19165,12.854004,9.701538,33.612061,-26.828003,40.777588
-19.439697,25.241089,-7.397461,23.788452,-41.622925,27.996826,15.435791,12.854004,7.647705,33.612061,-29.733276,40.777588
-19.439697,25.241089,-7.397461,23.788452,-25.909424,27.996826,15.435791,12.854004,7.647705,30.786133,-29.733276,40.777588
-19.439697,25.241089,-7.397461,23.693848,-25.909424,27.996826,15.435791,10.998535,7.647705,30.786133,-29.733276,40.496826
-0.701904,25.286865,-10.818481,23.693848,-25.909424,25.097656,15.249634,10.998535,5.200195,30.786133,-29.733276,40.496826
-0.701904,25.286865,-10.818481,23.693848,-7.10144,25.097656,15.249634,10.998535,5.200195,28.646851,-32.424927,40.496826
-0.701904,25.286865,-10.818481,22.827148,-7.10144,25.097656,15.249634,8.746338,5.200195,28.646851,-32.424927,40.606689
15.866089,24.61853,-14.434814,22.827148,-7.10144,22.860718,14.532471,8.746338,2.453613,28.646851,-32.424927,40.606689
15.866089,24.61853,-14.434814,22.827148,11.709595,22.860718,14.532471,8.746338,2.453613,27.282715,-35.186768,40.606689
15.866089,24.61853,-14.434814,21.420288,11.709595,22.860718,14.532471,6.082153,2.453613,27.282715,-35.186768,40.826416
27.639771,23.33374,-18.151855,21.420288,11.709595,21.542358,14.532471,6.082153,2.453613,27.282715,-35.186768,40.826416
27.639771,23.33374,-18.151855,21.420288,27.719116,21.542358,13.586426,6.082153,-0.222778,26.553345,-38.150024,40.826416
27.639771,23.33374,-18.151855,21.420288,27.719116,21.542358,13.586426,3.256226,-0.222778,26.553345,-38.150024,40.652466
33.901978,21.54541,-18.151855,19.836426,27.719116,21.542358,13.586426,3.256226,-0.222778,26.553345,-38.150024,40.652466
33.901978,21.54541,-21.740723,19.836426,27.719116,21.081543,12.518311,3.256226,-2.767944,26.077271,-41.387939,40.652466
33.901978,21.54541,-21.740723,19.836426,39.175415,21.081543,12.518311,0.384521,-2.767944,26.077271,-41.387939,40.652466
35.626221,19.543457,-21.740723,18.218994,39.175415,21.081543,12.518311,0.384521,-2.767944,26.077271,-41.387939,39.865112
35.626221,19.543457,-25.094604,18.218994,39.175415,21.19751,11.538696,0.384521,-5.032349,26.077271,-44.607544,39.865112
35.626221,19.543457,-25.094604,18.218994,45.901489,21.19751,11.538696,0.384521,-5.032349,25.531006,-44.607544,39.865112
35.626221,19.543457,-25.094604,16.516113,45.901489,21.19751,11.538696,-2.355957,-5.032349,25.531006,-44.607544,38.449097
34.896851,17.602539,-28.140259,16.516113,45.901489,21.432495,10.421753,-2.355957,-7.275391,25.531006,-44.607544,38.449097
34.896851,17.602539,-28.140259,16.516113,48.937988,21.432495,10.421753,-2.355957,-7.275391,24.642944,-47.518921,38.449097
34.896851,17.602539,-28.140259,14.474487,48.937988,21.432495,10.421753,-5.130005,-7.275391,24.642944,-47.518921,36.599731
33.66394,16.125488,-31.027222,14.474487,48.937988,21.408081,9.082031,-5.130005,-9.53064,24.642944,-47.518921,36.599731
33.66394,16.125488,-31.027222,14.474487,49.917603,21.408081,9.082031,-5.130005,-9.53064,23.416138,-49.893188,36.599731
33.66394,16.125488,-31.027222,11.938477,49.917603,21.408081,9.082031,-8.035278,-9.53064,23.416138,-49.893188,34.375
33.117676,15.338135,-33.926392,11.938477,49.917603,20.877075,9.082031,-8.035278,-9.53064,23.416138,-49.893188,34.375
33.117676,15.338135,-33.926392,11.938477,50.219727,20.877075,7.217407,-8.035278,-11.981201,21.917725,-52.005005,34.375
33.117676,15.338135,-33.926392,11.938477,50.219727,20.877075,7.217407,-11.279297,-11.981201,21.917725,-52.005005,31.781006
33.349609,15.322876,-33.926392,8.92334,50.219727,20.877075,7.217407,-11.279297,-11.981201,21.917725,-52.005005,31.781006
33.349609,15.322876,-36.959839,8.92334,50.219727,19.891357,4.901123,-11.279297,-14.450073,20.318604,-54.330444,31.781006
33.349609,15.322876,-36.959839,8.92334,50.643921,19.891357,4.901123,-14.752197,-14.450073,20.318604,-54.330444,31.781006
33.776855,15.838623,-36.959839,5.706787,50.643921,19.891357,4.901123,-14.752197,-14.450073,20.318604,-54.330444,28.799438
33.776855,15.838623,-39.971924,5.706787,50.643921,18.566895,2.182007,-14.752197,-16.885376,20.318604,-57.421875,28.799438
33.776855,15.838623,-39.971924,5.706787,51.2146,18.566895,2.182007,-14.752197,-16.885376,18.682861,-57.421875,28.799438
33.776855,15.838623,-39.971924,2.572632,51.2146,18.566895,2.182007,-18.310547,-16.885376,18.682861,-57.421875,25.662231
33.551025,16.519165,-42.675781,2.572632,51.2146,17.108154,-0.55542,-18.310547,-19.067383,18.682861,-57.421875,25.662231
