"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
-0.901808,-44.307622,-7.649348,36.662852,11.284047,-12.886244,7.960632,-1.405356,6.04715,5.543603,-21.144427,-50.652323,-29.906157,17.024491,3.83154,-11.979858,-18.12314,-57.802701,28.404669,18.736553,5.342183,-14.497597,13.197528,2.018769,10.075532,4.838636,-37.257954,14.204623,25.282673,26.894026,-32.826734,-2.110323,1.313802,7.255665,33.138018,-10.569925,39.784848,23.268482,-12.886244,11.082628
4.737926,-45.113298,-3.923095,36.159304,9.370565,-11.073472,2.824445,1.61593,0.508125,8.665598,-23.460746,-49.443809,-26.179904,13.701076,5.745022,-10.167086,-14.195468,-59.615473,29.008926,12.69398,5.644312,-18.12314,11.082628,4.838636,5.543603,8.464179,-36.653697,11.787594,22.059968,22.059968,-29.503319,0.105287,1.112383,6.248569,34.447242,-4.93019,38.173495,10.981918,-9.764248,13.398947
9.370565,-51.558709,-3.419547,37.871366,9.169146,-12.281987,-0.59968,4.737926,-1.506066,8.867018,-27.891966,-47.228199,-25.374228,12.492561,4.435798,-6.642252,-13.289082,-59.414054,26.793316,4.637217,7.255665,-21.547265,9.571984,-0.196841,1.918059,9.672694,-35.545892,15.513847,19.139391,20.750744,-27.08629,5.140764,0.810254,4.737926,25.886931,-7.447929,36.058595,10.981918,-5.735866,12.895399
10.176242,-57.802701,-1.405356,44.518196,10.679789,-8.253605,-10.569925,0.608835,-4.225223,13.197528,-34.337377,-43.401236,-26.98558,11.989013,4.032959,-4.82948,-12.785535,-57.097734,23.067063,-1.405356,8.464179,-26.582742,11.989013,2.824445,-3.318837,15.513847,-38.667887,20.045777,17.729457,11.586175,-24.065003,10.780499,-1.203937,2.119478,22.059968,-8.958572,36.864271,8.061341,-7.951476,14.90959
10.276951,-58.507668,6.04715,52.071412,8.766308,-6.440833,-14.900435,0.508125,-4.628061,12.391852,-38.567178,-42.092012,-25.273518,10.377661,7.154955,-4.124514,-12.080568,-53.67361,23.268482,-8.455024,9.471275,-22.957199,15.0103,0.205997,-4.82948,17.628748,-39.977112,15.0103,14.808881,10.47837,-23.158618,15.312428,-3.117418,-2.71458,19.844358,-9.159991,37.871366,9.068437,-4.93019,17.427329
10.47837,-58.00412,6.852827,62.343786,5.442893,-6.642252,-21.849394,3.126574,-4.527352,10.881208,-43.501946,-41.185626,-26.582742,8.867018,5.140764,-4.82948,-12.684825,-53.875029,20.045777,-14.598306,9.068437,-22.856489,14.808881,9.370565,-7.548638,18.132296,-41.991302,8.665598,15.916686,13.398947,-15.806821,20.045777,-4.527352,0.004578,18.031586,-9.864958,37.569238,13.701076,-3.218128,19.642939
8.26276,-56.191348,16.319524,68.08423,-3.923095,-4.325933,-18.928817,5.845731,-5.735866,17.427329,-49.24239,-38.365759,-23.863584,10.075532,8.464179,-3.620966,-12.382696,-51.256581,21.455711,-18.626688,9.370565,-21.043717,11.888304,9.370565,-8.656443,14.305333,-44.206912,0.407416,20.146487,8.967727,-5.131609,22.563516,-7.447929,0.709544,17.1252,-11.073472,42.000458,11.686885,2.018769,20.247196
5.140764,-51.155871,15.715267,76.443122,-8.354315,-3.016709,-19.533074,6.953536,-4.527352,22.966354,-56.090639,-35.646601,-16.209659,9.571984,6.651408,0.910964,-13.289082,-52.867933,19.139391,-17.116045,8.564889,-19.734493,9.471275,10.57908,-7.951476,9.773403,-38.365759,-6.440833,24.174868,10.881208,-1.506066,23.369192,-6.843671,2.522316,13.197528,-11.174182,48.647288,12.895399,3.327993,18.937972
4.335088,-47.127489,16.420233,74.831769,-10.872053,3.730831,-18.324559,3.227283,-6.037995,30.318151,-59.716182,-33.028153,-12.281987,12.79469,0.608835,4.133669,-13.89334,-50.853742,17.22591,-15.403983,11.686885,-20.640879,9.169146,9.370565,-2.915999,11.485466,-37.358663,-16.612497,26.994736,4.939345,-0.196841,18.434424,-8.555734,5.140764,9.269856,-11.375601,49.352254,8.26276,2.925154,19.038682
4.032959,-41.084917,17.427329,76.443122,-12.281987,2.623026,-19.331655,5.543603,-9.159991,33.339437,-61.831083,-28.395514,-3.318837,10.377661,-3.419547,2.421607,-12.684825,-47.631037,14.305333,-9.562829,8.665598,-23.259327,9.974823,6.651408,2.320897,8.867018,-36.452277,-22.453651,29.512474,-0.196841,-4.527352,15.513847,-8.152895,5.140764,7.658503,-13.188373,50.661479,11.485466,3.428702,20.247196
2.925154,-37.459373,10.981918,69.796292,-16.00824,-2.311742,-18.22385,4.637217,-6.440833,31.023117,-60.622568,-26.582742,-5.0309,5.241474,-5.735866,2.824445,-11.274891,-44.609751,10.679789,-7.04509,11.284047,-21.748684,11.485466,3.730831,6.953536,3.428702,-27.589838,-14.195468,30.41886,-8.455024,-8.253605,12.391852,-7.24651,8.162051,1.414511,-12.382696,45.525292,15.614557,1.71664,18.132296
1.817349,-31.920348,6.651408,65.465782,-15.504692,-1.304646,-15.504692,10.075532,-5.333028,38.274205,-59.514763,-19.935912,-5.937285,6.14786,-2.110323,3.529412,-7.447929,-45.113298,6.752117,-1.606775,9.773403,-25.978485,14.708171,2.421607,11.183337,-2.009613,-25.676356,-13.490501,28.001831,-20.741589,-9.059281,12.996109,-10.670634,11.384756,-2.412451,-13.289082,49.150835,21.858549,3.93225,17.22591
-3.218128,-28.798352,5.040055,56.301213,-8.958572,1.011673,-16.108949,9.874113,-1.506066,40.489815,-59.514763,-17.720302,-11.47631,7.960632,2.522316,7.557793,-7.04509,-44.609751,5.442893,1.61593,9.370565,-28.798352,17.427329,6.852827,14.103914,-9.36141,-26.381323,-2.71458,31.728084,-26.784161,-14.799725,18.535134,-8.656443,11.888304,-5.0309,-12.684825,50.460059,6.14786,0.810254,14.406042
-6.239414,-23.964294,0.810254,43.913939,-4.426642,0.709544,-14.094759,7.054246,-3.419547,41.799039,-56.292058,-16.813916,-13.389792,10.679789,2.925154,10.176242,-5.232319,-43.804074,6.550698,6.651408,8.867018,-29.100481,18.333715,6.349279,14.607462,-9.36141,-21.950103,-3.117418,30.922408,-21.950103,-17.015335,21.355001,-8.857862,8.26276,-6.642252,-7.447929,47.136644,-20.842298,0.407416,10.57908
-9.864958,-16.612497,-1.304646,32.936599,1.817349,2.119478,-12.382696,8.967727,-2.613871,43.410391,-53.47219,-17.518883,-10.670634,8.665598,1.112383,9.672694,-3.620966,-39.775692,8.464179,7.859922,9.773403,-31.215381,17.729457,6.752117,15.0103,-8.656443,-18.828107,7.658503,37.06569,-23.158618,-17.720302,25.98764,-11.073472,3.83154,-5.836576,-9.059281,41.194781,-39.977112,-0.196841,9.471275
-9.764248,-12.584115,0.910964,21.355001,-5.635157,6.550698,-14.699016,6.248569,-1.405356,37.367819,-49.947356,-13.389792,-9.059281,10.276951,0.407416,8.665598,-3.721676,-32.625315,11.384756,6.752117,11.284047,-31.316091,18.635843,0.810254,11.989013,-6.742962,-18.626688,15.211719,36.260014,-23.259327,-16.914626,30.821698,-10.569925,-6.843671,-4.728771,-8.455024,36.360723,-31.718929,-0.700389,5.845731
-6.742962,-6.742962,0.709544,18.233005,-7.548638,13.701076,-10.872053,5.845731,2.119478,37.367819,-47.631037,-10.569925,-11.979858,11.082628,-0.196841,4.737926,-0.901808,-33.028153,14.708171,3.428702,11.586175,-34.538796,16.520943,-3.218128,9.773403,-4.93019,-21.245136,17.22591,37.770657,-18.525979,-15.202564,37.972076,-10.066377,-23.259327,-3.218128,-6.541543,33.540856,-8.253605,0.508125,4.939345
-5.0309,-2.311742,8.967727,14.406042,-5.735866,17.528038,-10.872053,8.36347,5.140764,34.74937,-47.328908,-4.82948,-17.720302,11.787594,-2.311742,1.515221,-4.225223,-31.215381,16.621652,-2.412451,12.79469,-33.63241,14.90959,0.910964,5.140764,-5.0309,-28.798352,15.111009,37.367819,-10.872053,-16.108949,43.71252,-8.958572,-34.337377,-4.527352,-7.347219,30.016022,-24.568551,2.421607,3.93225
-2.211032,1.817349,12.291142,19.743648,-8.253605,20.146487,-12.080568,8.26276,3.529412,37.06569,-48.235294,-1.506066,-17.418174,8.967727,-3.822385,-0.196841,-2.513161,-28.899062,17.024491,-7.850767,12.492561,-37.560082,12.996109,6.04715,-3.620966,-4.728771,-23.662165,19.038682,35.252918,-0.801099,-11.47631,46.633097,-6.340124,-39.574273,-3.721676,-4.325933,30.016022,-20.943008,5.543603,2.522316
1.515221,0.407416,11.485466,25.081254,-8.857862,22.261387,-5.232319,9.269856,4.133669,45.122454,-43.602655,-1.707485,-14.799725,5.040055,-5.937285,0.910964,-1.808194,-26.280613,18.535134,-13.591211,14.003204,-38.06363,13.499657,9.370565,-8.152895,-2.915999,-14.497597,28.30396,34.447242,5.946441,-9.965667,48.949416,-2.311742,-36.049439,-2.311742,-5.131609,27.296864,-23.662165,11.686885,1.112383
7.960632,-2.110323,13.096818,28.30396,-17.216754,23.469902,-8.354315,8.867018,1.61593,46.935225,-43.602655,5.040055,-11.274891,7.255665,-3.923095,-1.506066,1.112383,-22.55436,18.233005,-13.89334,13.398947,-51.659419,13.902495,9.370565,-11.778439,-8.757153,-5.131609,25.685511,30.318151,5.040055,-9.663539,50.963607,-1.808194,-38.16434,-0.297551,-4.628061,28.807507,-6.944381,19.44152,0.407416
12.79469,-5.232319,14.708171,33.540856,-20.842298,23.77203,-7.04509,5.745022,8.867018,49.855802,-38.265049,2.824445,-14.195468,9.874113,-1.908904,-1.203937,3.428702,-18.626688,22.664225,-14.396887,13.701076,-58.709087,15.111009,9.874113,-12.382696,-12.181277,-7.649348,19.642939,35.353628,4.032959,-9.764248,51.265736,1.918059,-42.59556,-0.700389,-3.822385,25.383383,4.335088,24.879835,-0.196841
13.398947,-1.103227,14.103914,36.96498,-21.647974,24.879835,-10.066377,1.414511,11.586175,47.136644,-35.243763,3.630121,-14.497597,8.162051,-2.211032,-1.103227,0.810254,-23.460746,22.563516,-11.274891,10.377661,-62.43534,14.406042,10.276951,-10.368505,-13.087663,-11.57702,4.335088,36.562142,5.241474,-7.951476,42.806134,-0.49897,-35.84802,-1.908904,-3.721676,23.77203,-13.994049,28.706798,1.112383
15.916686,7.356374,13.096818,39.079881,-24.165713,21.959258,-11.57702,-3.218128,8.665598,49.251545,-30.409705,2.925154,-13.087663,5.745022,3.227283,0.709544,2.018769,-23.460746,24.476997,-8.757153,9.874113,-63.845274,17.930877,10.981918,-8.958572,-17.317464,-13.69192,-5.937285,39.2813,8.162051,-4.225223,35.655756,-1.203937,-21.849394,-4.325933,-3.620966,21.65713,-4.628061,29.713893,0.407416
16.823072,9.974823,11.384756,42.000458,-22.65507,23.671321,-7.548638,-3.923095,4.133669,51.567864,-23.762875,3.025864,-11.073472,3.327993,1.817349,-2.009613,1.313802,-19.230945,23.067063,-1.808194,10.780499,-69.988556,17.930877,14.607462,-4.225223,-17.518883,-17.116045,-9.965667,38.475624,12.492561,-0.901808,30.016022,-0.801099,-10.771344,-4.527352,-2.613871,20.750744,-6.843671,30.720989,2.119478
21.153582,10.981918,4.637217,38.878462,-23.561456,20.650034,-10.267796,-4.628061,-2.915999,54.488441,-20.640879,8.162051,-12.584115,-0.096132,2.018769,-7.1458,0.407416,-17.216754,19.642939,5.845731,9.874113,-81.368734,12.391852,11.384756,3.529412,-20.33875,-10.569925,-9.159991,38.173495,8.36347,-3.620966,25.081254,-1.707485,-8.152895,-2.81529,-0.096132,20.347906,2.220188,31.224536,4.536507
21.55642,15.211719,4.939345,39.079881,-18.324559,22.664225,-15.403983,-6.642252,-12.281987,57.811856,-13.69192,9.874113,-8.958572,-2.613871,2.723735,-10.771344,3.428702,-11.274891,19.945067,11.989013,6.953536,-78.045319,12.69398,14.607462,7.255665,-20.943008,-16.411078,-13.289082,44.618906,4.536507,-3.923095,19.844358,1.112383,-7.24651,0.709544,0.306706,19.642939,-1.808194,34.044404,3.529412
20.650034,13.197528,1.61593,35.857175,-13.087663,22.966354,-17.921721,-10.771344,-20.238041,60.128176,-12.382696,13.499657,-5.836576,-5.232319,2.723735,-11.174182,1.918059,-6.944381,17.830167,17.930877,1.61593,-72.808423,11.082628,12.089723,11.989013,-24.568551,-19.835203,-7.347219,47.640192,4.032959,-5.333028,12.79469,0.709544,-6.340124,2.723735,-0.196841,18.132296,-10.469215,35.655756,3.428702
22.563516,17.930877,0.508125,26.793316,-10.872053,13.600366,-19.331655,-14.296178,-28.798352,56.704051,-8.253605,16.420233,-3.923095,-4.82948,6.248569,-9.159991,1.918059,-4.628061,18.635843,22.966354,-3.117418,-67.974365,13.600366,10.47837,13.701076,-27.992676,-17.015335,-11.073472,51.366445,8.162051,-10.670634,6.953536,0.810254,-5.735866,7.054246,-0.801099,10.780499,0.608835,37.770657,3.126574
19.743648,21.55642,4.032959,17.024491,-7.04509,11.888304,-21.950103,-13.188373,-28.596933,48.647288,-9.562829,18.434424,-1.405356,-7.1458,6.04715,-5.0309,1.011673,0.407416,20.347906,27.196155,-3.117418,-68.075074,14.607462,11.686885,11.686885,-29.100481,-21.647974,0.105287,48.546578,9.773403,-13.89334,3.327993,-0.901808,-6.742962,11.586175,-0.096132,7.356374,-14.799725,37.770657,3.83154
19.240101,21.65713,5.946441,7.457084,-2.915999,14.708171,-23.360037,-10.469215,-25.877775,47.237354,-5.534447,22.059968,0.608835,-11.274891,4.435798,-0.901808,2.320897,3.93225,23.671321,30.016022,-3.117418,-64.046693,15.413138,7.557793,11.989013,-25.474937,-23.964294,10.176242,46.431678,9.874113,-15.605402,-0.700389,2.220188,-6.742962,12.291142,0.105287,6.14786,-8.455024,36.159304,6.953536
17.528038,26.08835,10.780499,2.623026,2.925154,17.326619,-21.950103,-13.79263,-29.3019,43.309682,-3.520256,23.167773,3.327993,-15.403983,2.925154,-2.110323,3.428702,1.515221,23.469902,28.706798,-1.908904,-63.845274,16.017395,7.457084,8.061341,-21.043717,-22.957199,14.808881,48.445869,9.571984,-16.108949,-2.211032,-0.297551,-6.742962,11.183337,2.623026,3.730831,-1.707485,34.85008,7.759213
18.736553,27.699702,15.815976,-0.196841,9.471275,15.614557,-18.828107,-18.727398,-28.194095,45.122454,-5.635157,21.858549,11.384756,-22.151522,1.918059,-2.412451,3.227283,4.536507,24.577706,26.793316,-0.801099,-56.594186,16.520943,9.169146,0.608835,-16.310369,-27.589838,16.319524,49.352254,14.305333,-17.116045,3.730831,-2.311742,-6.944381,8.36347,3.327993,5.745022,-22.352941,31.224536,8.162051
16.823072,28.908217,15.614557,-3.822385,8.564889,14.808881,-14.699016,-22.856489,-14.699016,37.06569,-4.023804,18.635843,11.686885,-23.762875,0.910964,-3.923095,2.723735,3.327993,23.268482,23.268482,-2.311742,-54.781415,14.607462,3.93225,-6.742962,-9.864958,-22.65507,15.211719,47.841611,16.118105,-18.12314,8.867018,-6.440833,-10.670634,7.356374,4.737926,6.14786,-8.857862,31.224536,9.974823
15.211719,30.41886,20.247196,-1.304646,-1.002518,15.513847,-15.403983,-20.943008,1.011673,33.138018,-4.527352,16.621652,11.586175,-29.503319,2.119478,-2.110323,2.119478,4.939345,23.570611,13.499657,-3.318837,-54.479286,10.881208,-0.196841,-14.900435,-5.131609,-23.259327,19.844358,42.201877,20.952163,-20.036622,12.089723,-9.46212,-11.073472,8.967727,5.946441,10.881208,-9.059281,30.922408,8.867018
16.923781,30.620279,25.081254,7.154955,-2.513161,17.1252,-9.46212,-25.374228,11.183337,35.152209,-3.218128,14.90959,10.57908,-28.093385,5.241474,-5.0309,5.342183,6.550698,23.671321,7.356374,-4.93019,-51.760128,9.571984,-7.447929,-21.043717,-5.937285,-25.474937,17.22591,35.152209,22.462806,-22.252232,13.902495,-6.541543,-11.47631,8.061341,3.025864,15.211719,-7.447929,29.512474,8.967727
22.764935,24.577706,26.08835,9.068437,-4.124514,14.607462,-0.398261,-32.423896,12.593271,31.023117,-0.801099,14.708171,6.550698,-24.065003,3.428702,-8.958572,4.637217,7.960632,20.347906,2.723735,-5.232319,-55.6878,4.838636,-9.562829,-24.568551,-6.843671,-23.762875,10.377661,35.857175,20.851453,-25.575647,13.902495,-7.347219,-12.986954,6.852827,3.529412,13.398947,9.169146,29.915312,9.773403
26.692607,25.282673,27.095445,11.989013,-2.211032,17.729457,-0.801099,-36.552987,11.082628,32.130922,-2.009613,11.082628,8.967727,-23.964294,1.71664,-13.188373,5.543603,12.79469,16.319524,-1.304646,-4.527352,-51.155871,2.623026,-12.080568,-27.791257,-5.333028,-28.093385,-2.311742,41.49691,18.031586,-31.215381,16.823072,-3.419547,-12.886244,9.269856,2.925154,14.003204,-0.59968,28.606088,11.586175
30.41886,23.268482,25.886931,15.815976,0.810254,18.937972,-1.908904,-43.602655,10.679789,29.915312,-3.117418,8.564889,7.759213,-24.467842,2.723735,-15.403983,3.327993,19.642939,13.499657,-0.901808,-3.520256,-47.832456,6.449988,-17.619593,-25.676356,-2.915999,-31.819638,0.205997,42.302586,18.132296,-32.927443,16.823072,-2.513161,-10.972763,8.867018,1.515221,14.305333,-6.843671,30.318151,12.895399
33.943694,23.067063,24.779126,23.671321,-1.606775,20.952163,-2.513161,-39.272145,10.377661,33.238727,-2.613871,6.953536,8.766308,-28.697643,-0.801099,-15.101854,1.112383,24.577706,8.36347,1.112383,-5.836576,-46.019684,7.255665,-18.12314,-20.943008,-2.211032,-26.381323,-0.096132,42.201877,16.722362,-35.646601,13.197528,-1.203937,-8.555734,10.276951,1.918059,15.916686,-16.310369,31.023117,15.413138
38.878462,23.570611,21.052872,29.915312,-1.808194,19.34081,-1.506066,-43.602655,9.269856,31.224536,-2.71458,5.845731,14.305333,-25.374228,2.723735,-18.22385,-2.71458,28.404669,5.140764,5.442893,-4.023804,-45.012589,5.745022,-21.245136,-16.914626,-5.735866,-24.568551,-1.506066,36.864271,13.298238,-40.581369,9.169146,-2.915999,-7.24651,8.967727,0.004578,13.600366,-1.606775,28.505379,14.607462
39.583429,15.312428,19.34081,24.980545,1.213092,18.736553,-1.506066,-55.083543,10.377661,28.102541,0.306706,7.255665,19.743648,-22.151522,1.71664,-11.879149,-2.71458,31.425956,-1.203937,14.204623,-7.1458,-39.674983,2.018769,-18.022431,-11.375601,-6.440833,-28.395514,-1.203937,36.058595,11.082628,-38.265049,3.428702,-3.117418,-5.735866,11.384756,-0.901808,11.989013,1.515221,25.081254,13.701076
28.908217,7.255665,8.967727,23.167773,4.536507,23.469902,-3.721676,-60.521859,15.715267,24.174868,4.536507,11.787594,16.722362,-20.33875,0.910964,-6.138705,-2.412451,34.346532,-5.735866,18.233005,-7.04509,-36.552987,-1.808194,-21.950103,-5.0309,-7.750057,-31.316091,-1.506066,37.972076,5.442893,-38.466468,-3.016709,-1.203937,-5.333028,14.305333,0.105287,9.773403,12.391852,21.355001,14.103914
23.067063,2.824445,1.515221,24.678416,4.234379,23.87274,-6.944381,-66.76585,12.996109,25.786221,9.672694,15.0103,16.319524,-21.547265,4.133669,-0.398261,-3.218128,41.3962,-7.24651,25.484092,-8.656443,-36.955825,-1.506066,-21.345846,1.515221,-8.052186,-34.941634,5.241474,38.576333,6.852827,-37.257954,-7.548638,-1.908904,-3.419547,15.0103,-3.016709,10.176242,11.082628,18.635843,14.305333
18.132296,1.71664,-7.951476,17.930877,4.133669,30.620279,-4.527352,-67.470817,18.736553,24.174868,10.276951,13.398947,14.406042,-16.813916,6.248569,4.234379,-4.225223,44.115358,-14.900435,33.037308,-15.90753,-39.977112,-2.009613,-17.418174,4.838636,-9.46212,-28.395514,3.025864,38.374914,1.112383,-39.171435,-8.152895,-0.196841,-4.93019,15.413138,-3.419547,13.499657,-1.304646,15.715267,18.736553
17.528038,1.112383,-14.900435,7.557793,-1.103227,37.468528,-8.857862,-69.887846,20.851453,23.067063,14.003204,15.211719,15.614557,-14.598306,9.974823,3.227283,-3.318837,46.633097,-12.382696,37.06569,-29.604028,-40.27924,-4.124514,-10.771344,8.967727,-9.864958,-28.395514,10.57908,40.086976,0.910964,-37.862211,-6.037995,4.032959,-4.426642,13.801785,-5.635157,18.434424,13.801785,14.003204,17.628748
14.90959,2.018769,-13.188373,0.407416,-7.24651,43.108263,-9.764248,-80.16022,20.045777,28.001831,16.823072,16.218814,14.506752,-14.296178,10.780499,1.817349,-1.002518,46.935225,-13.490501,38.374914,-46.724651,-30.510414,-2.513161,-4.225223,8.665598,-8.253605,-32.222477,15.211719,38.878462,1.71664,-38.16434,-1.707485,6.14786,0.407416,13.298238,-6.239414,23.167773,-3.822385,12.895399,17.628748
13.398947,-0.096132,-18.425269,-4.023804,-18.727398,46.935225,-9.864958,-84.692149,21.55642,21.55642,20.549325,22.362097,15.614557,-14.296178,10.881208,-4.225223,0.508125,48.14374,-8.555734,36.360723,-63.140307,-18.928817,0.810254,1.213092,9.370565,-3.923095,-32.826734,17.528038,35.655756,2.925154,-36.855116,4.032959,7.859922,-0.59968,10.57908,-4.225223,26.894026,-10.167086,10.981918,16.420233
15.111009,-1.707485,-21.245136,-0.196841,-30.409705,46.230259,-5.131609,-85.296407,22.261387,18.434424,24.678416,24.879835,16.520943,-15.001144,12.391852,-8.354315,1.71664,51.668574,0.306706,32.835889,-72.304875,-8.052186,0.004578,1.414511,6.651408,-0.59968,-28.999771,17.22591,36.864271,5.644312,-36.955825,8.464179,6.752117,1.112383,10.377661,-6.340124,28.706798,-5.635157,6.449988,15.614557
12.79469,-4.82948,-17.216754,0.004578,-40.480659,50.560769,1.414511,-81.771572,26.994736,6.550698,25.181964,29.512474,15.815976,-11.375601,18.031586,-9.864958,1.011673,54.287022,3.025864,26.08835,-70.693523,-8.857862,0.508125,1.61593,0.709544,1.515221,-24.266423,9.974823,35.857175,1.71664,-34.135958,15.614557,6.349279,1.414511,9.874113,-5.131609,31.929503,3.327993,2.421607,14.607462
9.370565,-9.562829,-13.087663,4.234379,-39.876402,50.560769,-2.211032,-78.448158,28.102541,3.630121,24.779126,36.260014,15.413138,-14.699016,23.570611,-10.066377,2.018769,52.57496,9.471275,20.247196,-76.433967,-7.951476,-0.196841,3.630121,-3.721676,0.306706,-27.992676,21.254292,36.562142,0.407416,-32.726024,24.376287,7.457084,0.910964,8.766308,-4.023804,34.245823,8.464179,-2.009613,13.096818
4.536507,-10.569925,-13.69192,14.103914,-43.300526,48.04303,-1.304646,-82.677958,25.584802,8.967727,25.484092,41.3962,14.90959,-16.813916,28.102541,-6.239414,4.032959,53.783474,16.319524,11.787594,-75.426871,-2.412451,-1.606775,1.011673,-10.066377,-0.801099,-30.208286,20.247196,34.74937,-0.196841,-35.445182,27.498283,3.83154,6.752117,9.571984,-7.04509,33.238727,-3.218128,-5.937285,16.017395
7.759213,-10.368505,-13.89334,24.678416,-49.343099,47.438773,1.313802,-76.534676,26.793316,10.075532,25.584802,46.935225,23.268482,-13.289082,31.224536,-1.405356,6.14786,51.769284,17.729457,7.859922,-74.721904,3.227283,-1.103227,-2.009613,-13.79263,0.608835,-28.899062,20.146487,33.138018,-2.613871,-36.150149,31.627375,0.306706,8.26276,6.651408,-10.066377,36.864271,-13.89334,-9.059281,13.701076
